term_str,n,max_pos,dfidf,tfidf
court,33,NN,42.3016990363956,0.006588826605883864
courteous,3,JJ,6.643856189774724,1.780876391111881e-05
courtesies,1,NNS,6.643856189774724,5.936254637039604e-06
courtesy,7,NN,15.176681067160704,0.00019093101528156533
courtier,2,NN,6.643856189774724,1.1872509274079208e-05
courtly,3,RB,6.643856189774724,1.780876391111881e-05
courts,1,NN,6.643856189774724,5.2437696841158045e-05
courtship,1,NN,6.643856189774724,0.0002229481942877424
courtyard,1,NN,6.643856189774724,0.0005401509097377826
cousin,28,NN,38.264414131237224,0.005824164224883003
cousinmr,1,NN,6.643856189774724,0.002290984893025767
cousins,10,NNS,24.353362134321408,0.0016810205469753464
couttss,1,NNP,6.643856189774724,0.0004342389666519428
covent,1,NNP,6.643856189774724,0.00040023230058883885
coventry,1,NNP,6.643856189774724,5.936254637039604e-06
cover,28,NN,44.53076138998342,0.003492445027631894
covered,64,VBN,51.790380644767424,0.004986681259961848
covering,9,VBG,24.353362134321408,0.0011486355044369614
coveringto,1,NN,6.643856189774724,0.00040023230058883885
covers,3,NNS,15.176681067160704,0.001374296059120409
covert,3,NN,6.643856189774724,1.780876391111881e-05
coverthe,1,NN,6.643856189774724,0.00026364508689582237
coverts,2,NN,6.643856189774724,1.1872509274079208e-05
covet,1,VBP,6.643856189774724,5.936254637039604e-06
coveted,5,VBD,18.575424759098897,0.001198398241632086
cow,3,NN,15.176681067160704,0.0006515902916450241
coward,6,NN,11.287712379549449,0.0002749419464061093
cowardice,7,NN,24.353362134321408,0.0010603445581667138
cowardly,1,JJ,6.643856189774724,5.936254637039604e-06
cowards,5,NNS,11.287712379549449,0.00016638492805966812
cower,1,NN,6.643856189774724,5.936254637039604e-06
cowered,1,VBN,6.643856189774724,5.936254637039604e-06
cowering,1,VBG,6.643856189774724,5.936254637039604e-06
cowl,2,NN,11.287712379549449,0.0002290053064964981
cowled,2,VBD,11.287712379549449,0.0004596360822902243
cowls,1,NN,6.643856189774724,0.00035339660583908107
cows,2,NN,11.287712379549449,0.0005189122517857577
coyly,1,NN,6.643856189774724,5.936254637039604e-06
crablike,2,NN,6.643856189774724,0.000542355607328549
crabs,1,JJ,6.643856189774724,0.0002711778036642745
crack,7,NN,21.609640474436812,0.002407966918806336
cracked,9,VBN,24.353362134321408,0.0010913292138817552
cracking,2,NN,11.287712379549449,0.0007167377550813056
crackle,1,NN,6.643856189774724,0.0006327482085499738
crackled,1,NN,6.643856189774724,0.0006327482085499738
crackling,4,NN,15.176681067160704,0.00041820435998078025
cracks,1,NNS,6.643856189774724,0.0008304820237218406
cradle,8,NN,11.287712379549449,0.00011934662972888577
cradled,8,VBN,6.643856189774724,4.749003709631683e-05
cradling,1,VBG,6.643856189774724,5.936254637039604e-06
craft,5,NN,11.287712379549449,6.471607414765833e-05
crafty,1,NN,6.643856189774724,5.936254637039604e-06
crag,1,NN,6.643856189774724,5.936254637039604e-06
craggy,3,JJ,6.643856189774724,1.780876391111881e-05
crags,6,NN,11.287712379549449,0.00017142768734288355
crammed,2,VBD,11.287712379549449,0.00019008722452173098
crammers,1,NN,6.643856189774724,0.0002178313504844172
cramped,3,VBN,15.176681067160704,0.0013121328857818295
craned,1,VBD,6.643856189774724,0.0002178313504844172
craning,2,NN,6.643856189774724,0.0008572717664225451
crape,1,NN,6.643856189774724,5.936254637039604e-06
crash,13,NN,35.028670282511705,0.0015290199285596818
crashed,2,VBN,11.287712379549449,0.0003373902572259736
crashing,1,VBG,6.643856189774724,5.936254637039604e-06
crate,4,NN,6.643856189774724,0.002143179416056363
crates,6,NNS,15.176681067160704,0.002052037789383512
crave,1,VBP,6.643856189774724,0.0001221297093708589
craved,1,VBP,6.643856189774724,0.0005272901737916447
craving,9,NN,15.176681067160704,0.000493346754386195
cravings,1,NNS,6.643856189774724,5.936254637039604e-06
crawl,8,VB,29.1508495181978,0.0020286930770827463
crawled,14,VBD,35.028670282511705,0.0023207100186988278
crawling,9,VBG,31.26538069499171,0.0016036212543117773
crazed,3,VBD,6.643856189774724,1.780876391111881e-05
craziness,1,NN,6.643856189774724,0.0004581969786051534
crazy,1,JJ,6.643856189774724,0.00021158777674441798
creaked,5,VBD,18.575424759098897,0.001317978659778848
creakily,1,RB,6.643856189774724,0.0001876795533834668
creaking,10,NN,24.353362134321408,0.0013535196071491338
create,13,VB,26.855508874019844,0.0033692007531160918
created,25,VBN,35.028670282511705,0.002799658301444826
createdas,1,RB,6.643856189774724,5.936254637039604e-06
creates,1,NN,6.643856189774724,0.0004370958019588634
creating,3,VBG,11.287712379549449,0.0005044990592632796
creation,26,NN,38.264414131237224,0.003560759620072884
creations,6,NNS,15.176681067160704,0.000513089000285692
creative,5,JJ,11.287712379549449,0.00022262299070901118
creator,24,NN,33.219280948873624,0.004046515313607667
creatorhas,1,NN,6.643856189774724,0.0004370958019588634
creators,1,NNS,6.643856189774724,0.00047797526545141904
creature,88,NN,52.917373849829104,0.006301354695398796
creatures,71,NN,52.10896782498619,0.005169787505570306
creaturesbreathing,1,NN,6.643856189774724,5.936254637039604e-06
creaturesthe,1,NN,6.643856189774724,5.936254637039604e-06
credible,6,JJ,21.609640474436812,0.0013150208165063583
credit,16,NN,36.70672426864282,0.0026959817435409706
credited,4,VBN,18.575424759098897,0.0006290328180689633
creditors,1,NN,6.643856189774724,5.936254637039604e-06
credulity,4,NN,6.643856189774724,2.3745018548158415e-05
credulous,2,JJ,6.643856189774724,1.1872509274079208e-05
creed,2,NN,6.643856189774724,1.1872509274079208e-05
creeds,1,NN,6.643856189774724,5.936254637039604e-06
creek,3,NN,11.287712379549449,0.0002587135445476963
creeper,3,NN,15.176681067160704,0.0009643721516853626
creepers,1,NN,6.643856189774724,0.00024883356516010205
creeping,8,VBG,29.1508495181978,0.0012369741605659458
creeps,1,NNS,6.643856189774724,0.00039081506998674847
crepitation,1,NN,6.643856189774724,0.0005357948540140907
crept,38,VBD,46.43856189774724,0.00324261584548448
crescent,12,NN,21.609640474436812,0.0019250779252415753
crescents,2,NN,11.287712379549449,0.00019254628718270794
crest,12,NN,31.26538069499171,0.0025093775181273164
crested,1,VBN,6.643856189774724,0.0001876795533834668
crestfallen,1,VBD,6.643856189774724,0.0005583072428382121
crests,1,NNS,6.643856189774724,5.936254637039604e-06
crevice,4,NN,11.287712379549449,0.0005255061751668623
crevices,2,NNS,11.287712379549449,0.00038382505389896875
crew,13,NN,11.287712379549449,0.001050663320130993
crewe,1,NNP,6.643856189774724,0.0004342389666519428
crews,4,NN,11.287712379549449,0.00023909082506292902
cricket,1,NN,6.643856189774724,0.00024883356516010205
cricketers,8,NNP,18.575424759098897,0.0025329326819111954
crickets,1,NNS,6.643856189774724,5.936254637039604e-06
cried,157,VBD,51.53353475101474,0.005899885466624718
criedfor,1,VBP,6.643856189774724,5.936254637039604e-06
criedmy,1,VBD,6.643856189774724,5.936254637039604e-06
cries,20,NNS,29.1508495181978,0.001291778555657234
crime,38,NN,43.45868692491455,0.003282624858974403
crimes,17,NN,29.1508495181978,0.0028280558982926194
criminal,16,JJ,31.26538069499171,0.0018152005377835743
criminality,2,NN,11.287712379549449,0.00042588667145903474
criminals,1,NNS,6.643856189774724,5.2437696841158045e-05
crimson,8,NN,26.855508874019844,0.0022236907986117166
crippled,2,VBD,11.287712379549449,0.0007593275845302527
crisis,7,NN,11.287712379549449,0.00025245561828884873
crisp,1,NN,6.643856189774724,0.0005490790239483243
critic,3,NN,11.287712379549449,0.0006534756930070655
critical,4,JJ,18.575424759098897,0.0013237566187387889
criticism,1,NN,6.643856189774724,0.0005357948540140907
critics,5,NNS,6.643856189774724,0.0002621884842057902
croaking,2,NN,11.287712379549449,0.0010137361179598447
crockery,4,NN,18.575424759098897,0.001022661781948825
cromwell,1,NNP,6.643856189774724,5.936254637039604e-06
crone,1,NN,6.643856189774724,5.936254637039604e-06
cronies,1,NN,6.643856189774724,0.001509967315857892
crook,2,NN,6.643856189774724,1.1872509274079208e-05
crooked,1,JJ,6.643856189774724,0.0001855825751333722
crop,1,NN,6.643856189774724,5.936254637039604e-06
crops,2,NN,11.287712379549449,0.00019254628718270794
cross,22,NN,35.028670282511705,0.0024515510817825926
crossbar,1,NN,6.643856189774724,0.0002460687477694342
crossed,30,VBD,39.71101774803969,0.0023521316787308236
crosses,2,VBZ,11.287712379549449,0.0007295174496284742
crossing,7,VBG,21.609640474436812,0.0010258701025105906
crossroads,4,NN,11.287712379549449,0.0014554721961102927
crouch,1,NNP,6.643856189774724,0.00022072611926161876
crouched,10,VBD,26.855508874019844,0.0020431126736569737
crouching,10,VBG,29.1508495181978,0.0016391815872608922
crouchingly,1,RB,6.643856189774724,0.0007221582814972527
crow,1,NN,6.643856189774724,5.936254637039604e-06
crowd,97,NN,48.76676737550737,0.008985397047474256
crowded,31,VBN,36.70672426864282,0.00331660212566905
crowdedit,1,NN,6.643856189774724,5.936254637039604e-06
crowding,5,VBG,18.575424759098897,0.0008851964717504045
crowdone,1,NN,6.643856189774724,0.0008741916039177268
crowds,7,NN,15.176681067160704,0.0005813344768502268
crowed,1,VBD,6.643856189774724,5.936254637039604e-06
crowing,1,NN,6.643856189774724,5.936254637039604e-06
crown,24,NN,24.353362134321408,0.004804184340538816
crowned,12,VBN,6.643856189774724,7.123505564447524e-05
crowning,1,VBG,6.643856189774724,0.0001221297093708589
crowns,3,NNS,6.643856189774724,1.780876391111881e-05
crows,2,NNS,6.643856189774724,0.0014443165629945054
crucible,1,NN,6.643856189774724,0.00042317555348883595
crude,2,NN,11.287712379549449,0.0003942742206469895
cruel,22,NN,18.575424759098897,0.002692289059489291
cruellest,1,JJS,6.643856189774724,0.00042863588321127253
cruelly,3,RB,15.176681067160704,0.0007632844119976002
cruelties,2,NN,6.643856189774724,1.1872509274079208e-05
cruelty,13,NN,24.353362134321408,0.0017157158229955084
crumbling,1,VBG,6.643856189774724,0.0008304820237218406
crumbs,2,NN,11.287712379549449,0.0003450340960166326
crumpled,6,VBD,24.353362134321408,0.0011698542878281946
crush,9,VB,29.1508495181978,0.0015284022982324488
crushed,16,VBN,33.219280948873624,0.0018407189534675468
crushing,5,VBG,21.609640474436812,0.000786924962323506
crusoe,1,NNP,6.643856189774724,5.936254637039604e-06
crusoes,1,NNP,6.643856189774724,0.0005678509563910022
crust,2,NN,11.287712379549449,0.0005084254442592251
cry,50,NN,47.28231410691526,0.00308773775012448
crying,11,VBG,26.855508874019844,0.0024325941562129954
cryonly,1,RB,6.643856189774724,0.0004075985392499831
crysome,1,NN,6.643856189774724,5.936254637039604e-06
crystal,2,NN,11.287712379549449,0.00021407447001561264
crystalline,2,NN,11.287712379549449,0.00040249742053495655
crystals,1,NNS,6.643856189774724,0.0004678771964630088
cub,1,NN,6.643856189774724,5.936254637039604e-06
cube,17,NNP,11.287712379549449,0.0017045027398897154
cubes,5,NNP,11.287712379549449,0.00040033214331864047
cubs,1,NN,6.643856189774724,5.936254637039604e-06
cuckoo,1,NN,6.643856189774724,5.936254637039604e-06
cue,1,NN,6.643856189774724,5.936254637039604e-06
cuff,3,NN,6.643856189774724,0.001557153794478451
cuffs,1,NN,6.643856189774724,0.000363052250807362
culiar,1,JJ,6.643856189774724,0.0007300940867884313
culled,2,VBN,11.287712379549449,0.000432607622144937
culminating,1,JJ,6.643856189774724,0.0004581969786051534
culpable,1,NN,6.643856189774724,5.936254637039604e-06
cultivate,3,VB,6.643856189774724,1.780876391111881e-05
cultivated,13,VBD,21.609640474436812,0.0045252867250759055
cultivating,1,VBG,6.643856189774724,0.0004519630061071241
cultivation,8,NN,21.609640474436812,0.001477203156852766
culture,4,NN,11.287712379549449,9.917559259602402e-05
cultures,1,NN,6.643856189774724,0.0013558890183213723
culvert,1,NN,6.643856189774724,0.00024883356516010205
cumbered,1,VBD,6.643856189774724,0.0004342389666519428
cumberland,12,NNP,11.287712379549449,0.001123828691467676
cumberous,1,JJ,6.643856189774724,5.936254637039604e-06
cumbersome,1,NN,6.643856189774724,0.00024883356516010205
cumbrous,1,JJ,6.643856189774724,5.936254637039604e-06
cumulus,1,NN,6.643856189774724,0.00026364508689582237
cunning,3,NN,15.176681067160704,0.00039333744492681534
cup,11,NN,24.353362134321408,0.001008700519782191
cupboard,11,NN,21.609640474436812,0.0032456377580792083
cupid,1,NNP,6.643856189774724,5.936254637039604e-06
cupidity,1,JJ,6.643856189774724,5.936254637039604e-06
cupola,1,NN,6.643856189774724,0.0006643856189774724
cupolas,1,NNS,6.643856189774724,5.936254637039604e-06
cups,1,NNS,6.643856189774724,5.936254637039604e-06
cur,2,NN,11.287712379549449,0.0011841407838672562
curate,37,NN,33.219280948873624,0.007533906161230507
curates,6,NN,18.575424759098897,0.0016396590097500002
curb,2,VB,6.643856189774724,1.1872509274079208e-05
curbed,3,VBD,11.287712379549449,0.00037420527274544533
curbing,1,NN,6.643856189774724,5.936254637039604e-06
curdle,2,VB,6.643856189774724,1.1872509274079208e-05
curdles,1,VBZ,6.643856189774724,0.0001721206266781017
cure,7,VB,11.287712379549449,0.0003152997976071071
cured,2,VB,6.643856189774724,0.00010487539368231609
cureless,3,NN,6.643856189774724,1.780876391111881e-05
curiosities,1,NNS,6.643856189774724,0.00042317555348883595
curiosity,40,NN,47.28231410691526,0.004940886429082028
curious,41,JJ,51.002154565503915,0.00497097572817509
curiously,9,RB,31.26538069499171,0.001971576704964903
curius,1,NNP,6.643856189774724,5.936254637039604e-06
curl,1,NN,6.643856189774724,5.936254637039604e-06
curled,4,VBD,11.287712379549449,0.00046305337227621176
curling,3,VBG,15.176681067160704,0.0007587065815216322
curls,2,NNS,11.287712379549449,0.0004714771551323662
current,22,JJ,26.855508874019844,0.001049347952097831
curse,14,NN,31.26538069499171,0.002365894103188091
cursed,13,VBN,29.1508495181978,0.002690540513712111
curses,8,NNS,29.1508495181978,0.002048545035677109
cursesno,1,NN,6.643856189774724,5.936254637039604e-06
cursing,4,VBG,18.575424759098897,0.001150494196636455
cursorily,2,RB,11.287712379549449,0.00044596902410936576
cursory,3,JJ,15.176681067160704,0.0010665396607734232
curtail,1,VB,6.643856189774724,5.936254637039604e-06
curtailed,2,VBN,11.287712379549449,4.958779629801201e-05
curtain,6,NN,11.287712379549449,0.00048406389314572965
curtained,1,JJ,6.643856189774724,0.000347845873810195
curtains,8,NNS,24.353362134321408,0.0013911918773703473
curtly,1,NN,6.643856189774724,0.0004581969786051534
curvature,1,NN,6.643856189774724,0.00035339660583908107
curve,6,NN,18.575424759098897,0.0013944268636859923
curved,3,JJ,15.176681067160704,0.0011197554441565506
curving,1,NN,6.643856189774724,0.0006327482085499738
cushion,1,NN,6.643856189774724,5.936254637039604e-06
cushions,1,VB,6.643856189774724,0.0004849530065528996
cuss,31,NNP,18.575424759098897,0.015249056346055882
cussincredible,1,NNP,6.643856189774724,0.0009227578041353783
custom,14,NN,24.353362134321408,0.0012933559075400918
customary,9,JJ,24.353362134321408,0.001210958586022169
customer,2,NN,11.287712379549449,0.0008397235424057537
customers,2,NNS,6.643856189774724,0.0009699060131057992
customhuman,1,JJ,6.643856189774724,5.936254637039604e-06
customs,2,NNS,11.287712379549449,0.0007541565439991169
cut,54,VBN,50.52882826247445,0.00537321353266427
cutlass,1,NN,6.643856189774724,0.00024883356516010205
cutlet,1,NN,6.643856189774724,0.0004581969786051534
cutlets,1,NNS,6.643856189774724,0.0004581969786051534
cutting,6,VBG,21.609640474436812,0.0017573589299735414
cyclades,2,NNP,6.643856189774724,1.1872509274079208e-05
cyclamen,1,NN,6.643856189774724,5.936254637039604e-06
cycle,1,NN,6.643856189774724,0.0001855825751333722
cycles,2,NN,11.287712379549449,0.0005265291037672772
cyclists,4,NN,18.575424759098897,0.0013923473177637556
cyclone,1,NN,6.643856189774724,0.000746500695480306
cyclopean,2,NN,6.643856189774724,1.1872509274079208e-05
cylinder,64,NN,45.52264485029164,0.01199677086933663
cylinderan,1,JJ,6.643856189774724,0.0005879518752013031
cylinderfifteen,1,NN,6.643856189774724,0.0002178313504844172
cylinders,7,NNS,21.609640474436812,0.0010653998380529518
cylindersthe,1,JJ,6.643856189774724,0.0005490790239483243
cylindrical,2,JJ,11.287712379549449,0.0020490995868978658
cymbals,1,NN,6.643856189774724,0.00015523028480782065
cynical,1,JJ,6.643856189774724,5.936254637039604e-06
cynics,1,NNS,6.643856189774724,5.2437696841158045e-05
cynosure,1,NN,6.643856189774724,5.936254637039604e-06
cypher,2,VBP,11.287712379549449,0.0010060679778360455
cypress,4,NN,11.287712379549449,0.0003001715197574607
cypresses,3,NNS,6.643856189774724,1.780876391111881e-05
cæsar,4,NNP,11.287712379549449,0.0004301177035683761
cæsars,1,NNP,6.643856189774724,5.936254637039604e-06
côte,1,NNP,6.643856189774724,5.936254637039604e-06
d,7,NNP,6.643856189774724,0.0003670638778881063
dabbing,1,VBG,6.643856189774724,0.000363052250807362
dabble,1,VB,6.643856189774724,0.00042317555348883595
dabbled,1,VBD,6.643856189774724,0.0004885188374834356
dabbling,1,VBG,6.643856189774724,5.2437696841158045e-05
dae,2,NN,6.643856189774724,0.00010487539368231609
daedalus,1,NNP,6.643856189774724,5.936254637039604e-06
dagger,1,NN,6.643856189774724,0.00042863588321127253
daily,37,JJ,43.45868692491455,0.003257388095678631
dainty,2,NN,11.287712379549449,0.0001626923735227329
dale,2,NN,6.643856189774724,1.1872509274079208e-05
dallying,1,VBG,6.643856189774724,5.936254637039604e-06
dam,1,NN,6.643856189774724,5.936254637039604e-06
damage,2,VB,11.287712379549449,0.0008526043539755094
damascusfarewell,1,NNP,6.643856189774724,5.936254637039604e-06
dame,2,NN,6.643856189774724,1.1872509274079208e-05
dammed,1,VBN,6.643856189774724,5.936254637039604e-06
damn,6,NN,21.609640474436812,0.0015958762468589469
damnable,2,JJ,11.287712379549449,0.0008098057543539101
damned,6,VBN,21.609640474436812,0.0008838006967875002
damon,1,NNP,6.643856189774724,0.000347845873810195
damp,12,NN,29.1508495181978,0.0034252143227662397
damping,1,VBG,6.643856189774724,0.00040023230058883885
damps,2,NNS,11.287712379549449,0.0006889630271641046
damsel,1,NN,6.643856189774724,5.936254637039604e-06
dance,16,NN,26.855508874019844,0.0012972907009134273
danced,6,VBN,24.353362134321408,0.0011066700585633164
dancer,1,NN,6.643856189774724,5.936254637039604e-06
dancers,2,NN,6.643856189774724,1.1872509274079208e-05
dancing,8,NN,21.609640474436812,0.0010731111668026041
dandies,1,NN,6.643856189774724,0.00034967664156709073
danger,98,NN,51.002154565503915,0.006397402934604437
dangerous,18,JJ,33.219280948873624,0.0020949058308561367
dangerously,4,RB,15.176681067160704,0.000530878543233491
dangers,18,NNS,33.219280948873624,0.004453048105325692
dangershis,1,NN,6.643856189774724,5.936254637039604e-06
dangerto,1,JJ,6.643856189774724,5.936254637039604e-06
dangling,2,VBG,11.287712379549449,0.0010396577191690282
daniel,3,NNP,6.643856189774724,0.0008780426682521663
dank,5,NN,11.287712379549449,0.0002778813654330775
dante,1,NNP,6.643856189774724,0.0005401509097377826
danvers,5,NNP,18.575424759098897,0.0019998172883170916
dapper,1,NN,6.643856189774724,0.000347845873810195
dappled,1,VBD,6.643856189774724,5.936254637039604e-06
dare,43,VBP,43.45868692491455,0.004208135340362863
dared,49,VBD,43.45868692491455,0.003512538130764605
darent,1,NN,6.643856189774724,0.00021158777674441798
dares,2,VBZ,6.643856189774724,1.1872509274079208e-05
daresay,2,VBP,11.287712379549449,0.0010809139778662118
darg,2,NN,6.643856189774724,0.0010715897080281814
dargs,1,NNS,6.643856189774724,0.0005357948540140907
daring,17,NN,24.353362134321408,0.0015106450646439787
dark,174,JJ,50.0,0.00588396738726521
darken,2,VB,11.287712379549449,0.000542552872595094
darkened,16,NN,29.1508495181978,0.0014081958838102827
darkening,1,VBG,6.643856189774724,0.0005357948540140907
darkens,1,VBZ,6.643856189774724,5.936254637039604e-06
darker,2,RB,11.287712379549449,0.000542552872595094
darkfor,1,NN,6.643856189774724,0.000363052250807362
darkling,1,VBG,6.643856189774724,0.00026364508689582237
darkly,5,RB,21.609640474436812,0.0014721991483408244
darkness,86,NN,52.917373849829104,0.0063917682580288
darknessand,1,NN,6.643856189774724,0.0006388323259398773
darksome,2,NN,6.643856189774724,1.1872509274079208e-05
darling,12,NN,15.176681067160704,0.0014286135573673153
darlings,3,NN,6.643856189774724,1.780876391111881e-05
darmed,1,VBD,6.643856189774724,0.0006095280908050206
darn,2,JJ,11.287712379549449,0.0010919543851232046
darned,2,VBD,11.287712379549449,0.0011328647829690348
dart,2,NN,11.287712379549449,0.0006119090162482396
darted,13,VBD,29.1508495181978,0.0012900770995384594
dartford,2,NNP,6.643856189774724,1.1872509274079208e-05
darting,1,VBG,6.643856189774724,5.936254637039604e-06
darts,1,NNS,6.643856189774724,0.0005357948540140907
dash,7,NN,18.575424759098897,0.001012888802505199
dashed,18,VBD,29.1508495181978,0.002055642007741593
dashing,7,NN,21.609640474436812,0.0010346730227578588
dastard,4,NN,6.643856189774724,2.3745018548158415e-05
dastardly,2,RB,6.643856189774724,1.1872509274079208e-05
dastards,1,NNS,6.643856189774724,5.936254637039604e-06
data,1,NN,6.643856189774724,0.00024883356516010205
datchet,9,NNP,6.643856189774724,5.342629173335643e-05
date,13,NN,29.1508495181978,0.0015127590005786942
dated,6,VBD,24.353362134321408,0.0011184117690139364
dates,2,NN,11.287712379549449,0.0007949093225034823
dating,2,VBG,11.287712379549449,0.0006206669078126065
daughter,42,NN,26.855508874019844,0.005034097329190621
daughters,12,NN,15.176681067160704,0.0005097139544538636
dauntless,2,NN,6.643856189774724,0.0023311776104472715
dawn,38,NN,48.0573405650234,0.0041229798863127365
dawned,11,VBD,26.855508874019844,0.0016053871378923369
dawning,1,NN,6.643856189774724,0.0005490790239483243
dawningthe,1,JJ,6.643856189774724,0.0001855825751333722
dawnstreamed,1,VBD,6.643856189774724,0.00035339660583908107
day,425,NN,32.14580898678734,0.007267807212458781
dayalready,1,VB,6.643856189774724,5.936254637039604e-06
dayand,1,NN,6.643856189774724,0.0002460687477694342
daybreak,1,NN,6.643856189774724,0.00029397593760065155
daydream,1,NN,6.643856189774724,0.00015523028480782065
daydreams,2,JJ,11.287712379549449,0.0018325168042211725
dayin,1,NN,6.643856189774724,5.936254637039604e-06
daylight,16,NN,39.71101774803969,0.002574179074911101
days,224,NNS,47.43730619375358,0.006340468837629397
daysmy,1,JJ,6.643856189774724,5.936254637039604e-06
daysor,1,NN,6.643856189774724,5.936254637039604e-06
daysthreats,1,NN,6.643856189774724,0.0005272901737916447
daysvery,1,NN,6.643856189774724,0.0009227578041353783
daythan,1,NN,6.643856189774724,5.936254637039604e-06
daythe,2,NN,11.287712379549449,0.0004402732408907048
daytime,1,NN,6.643856189774724,0.0006513584499779142
dazed,1,JJ,6.643856189774724,0.0009357543929260176
dazzle,1,NN,6.643856189774724,0.0004581969786051534
dazzled,5,VBN,18.575424759098897,0.0011225250916897375
dazzling,12,NN,18.575424759098897,0.0008283275751718855
dazzlingly,3,RB,15.176681067160704,0.0012035216006155963
dcl,1,NNP,6.643856189774724,0.000347845873810195
de,21,NNP,29.1508495181978,0.0033003467631713295
dead,187,JJ,52.979704865586584,0.00656122495252065
deaden,2,VB,11.287712379549449,0.0008158979676974213
deadened,1,VBD,6.643856189774724,5.936254637039604e-06
deadening,1,VBG,6.643856189774724,5.936254637039604e-06
deadi,1,JJ,6.643856189774724,5.936254637039604e-06
deadit,1,NN,6.643856189774724,5.936254637039604e-06
deadliest,3,JJS,11.287712379549449,0.000407540179818172
deadly,21,JJ,39.71101774803969,0.0023892798021940506
deadthat,1,JJ,6.643856189774724,0.0003225172907657633
deaf,5,NN,18.575424759098897,0.0009606786069554694
deafbut,1,JJ,6.643856189774724,0.0007221582814972527
deafened,2,VBD,11.287712379549449,0.0003020878219029378
deafening,6,NN,15.176681067160704,0.0005656310593731339
deal,13,NN,36.70672426864282,0.003000261857616193
dealer,3,NN,15.176681067160704,0.0011918176546375585
dealing,7,VBG,18.575424759098897,0.0005330918273810286
dear,192,JJ,52.10896782498619,0.01344095667084874
dearer,11,NN,24.353362134321408,0.0015879520352755313
dearest,45,JJS,35.028670282511705,0.003657958697321709
dearly,7,RB,18.575424759098897,0.0009363213595831682
dearth,1,NN,6.643856189774724,5.936254637039604e-06
death,359,NN,51.53353475101474,0.008973072235578469
deatha,2,NN,11.287712379549449,0.0004293928487399616
deathas,1,NN,6.643856189774724,0.0006327482085499738
deathbed,1,VBN,6.643856189774724,0.00042317555348883595
deathidris,1,NN,6.643856189774724,5.936254637039604e-06
deathit,1,NN,6.643856189774724,0.0002460687477694342
deathits,1,NN,6.643856189774724,0.00024883356516010205
deathlike,1,NN,6.643856189774724,0.0004711954744521081
deathly,2,RB,11.287712379549449,0.0005694283782606878
deaths,11,NNS,21.609640474436812,0.0014586307865878674
deaththere,1,RB,6.643856189774724,0.0004678771964630088
deaththese,1,JJ,6.643856189774724,5.936254637039604e-06
deathyet,1,VB,6.643856189774724,5.936254637039604e-06
debar,1,VB,6.643856189774724,0.00042317555348883595
debarred,4,VBN,18.575424759098897,0.00042195366306332113
debasement,3,NN,6.643856189774724,1.780876391111881e-05
debasing,1,NN,6.643856189774724,0.00042317555348883595
debatable,1,JJ,6.643856189774724,0.0005357948540140907
debate,11,NN,11.287712379549449,0.00018229339165866664
debated,1,VBD,6.643856189774724,5.936254637039604e-06
debates,3,NNS,6.643856189774724,1.780876391111881e-05
debating,1,VBG,6.643856189774724,0.000347845873810195
debauch,1,NN,6.643856189774724,5.936254637039604e-06
debilitated,1,VBD,6.643856189774724,0.0003033724287568367
debilitation,1,NN,6.643856189774724,5.2437696841158045e-05
debility,5,NN,15.176681067160704,0.0008129900219566448
debris,5,NN,18.575424759098897,0.001204259689898961
debt,3,NN,6.643856189774724,1.780876391111881e-05
debtor,1,NN,6.643856189774724,5.936254637039604e-06
debts,1,NN,6.643856189774724,0.0008858474919699633
dec,2,NN,11.287712379549449,0.0008474093547719802
decadence,1,NN,6.643856189774724,0.0005357948540140907
decapitated,2,JJ,11.287712379549449,0.00045647602843256765
decay,20,NN,31.26538069499171,0.0018270194644576067
decayed,8,VBN,18.575424759098897,0.000803935197565541
decaying,4,NN,15.176681067160704,0.00043221784489674386
decease,3,NN,15.176681067160704,0.0003093117689215927
deceit,8,NN,18.575424759098897,0.0014190631331613096
deceitful,5,JJ,6.643856189774724,2.9681273185198017e-05
deceits,1,NNS,6.643856189774724,5.936254637039604e-06
deceitthe,1,JJ,6.643856189774724,5.936254637039604e-06
deceive,8,VB,6.643856189774724,4.749003709631683e-05
deceived,12,VBN,26.855508874019844,0.0013326572492965252
deceivedhis,1,VBZ,6.643856189774724,5.936254637039604e-06
deceiving,1,NN,6.643856189774724,5.936254637039604e-06
december,4,NNP,18.575424759098897,0.0010049231150833645
decent,2,JJ,11.287712379549449,0.0007019522826421411
decently,1,RB,6.643856189774724,5.936254637039604e-06
deception,5,NN,15.176681067160704,0.00022324995419512297
deceptions,3,NNS,11.287712379549449,0.0002784812213374698
deceptive,3,JJ,6.643856189774724,1.780876391111881e-05
decide,13,VB,24.353362134321408,0.001689185317451359
decided,28,VBD,43.45868692491455,0.0030036092363258018
decidedly,3,RB,15.176681067160704,0.0010102437572913703
decides,2,VBD,11.287712379549449,0.00025367078526448083
deciding,1,VBG,6.643856189774724,0.0005678509563910022
decimated,1,NNS,6.643856189774724,5.2437696841158045e-05
decipher,1,VB,6.643856189774724,0.00042317555348883595
decision,12,NN,26.855508874019844,0.001651531292800005
decisive,6,JJ,21.609640474436812,0.0010510860574137308
decisively,1,RB,6.643856189774724,0.000347845873810195
deck,16,NN,24.353362134321408,0.0027186768832940834
decked,3,VBD,6.643856189774724,1.780876391111881e-05
decks,3,NN,11.287712379549449,0.00038004981508220044
