term_str,n,tfidf_x,dfidf,syu_sentiment,weighted_sentiment
impose,1.0,0.02994083837508417,19.229419688230415,-0.5,-0.014970419187542085
imposed,1.5714285714285714,0.026885720294454185,19.24444220547928,-0.8,-0.021508576235563348
imposes,1.0,0.008866922809601933,11.451211111832329,-0.8,-0.007093538247681548
imposing,1.4,0.016148527482305004,13.915391310225385,-0.5,-0.008074263741152502
imposition,1.5,0.045105839363853435,11.614709844115207,-0.5,-0.022552919681926718
impossibility,1.0,0.02213358079106521,18.75394600863064,-0.6,-0.013280148474639127
impossible,1.9423076923076923,0.01848851194823287,52.96005317105491,-0.5,-0.009244255974116435
impotence,1.0,0.024252606751494144,13.084349530884928,-0.8,-0.019402085401195316
impotent,1.2857142857142858,0.027032417443545252,18.75394600863064,-1.0,-0.027032417443545252
impoverished,1.0,0.01731520003699599,6.7256055559161645,-1.0,-0.01731520003699599
impracticable,1.5,0.01882882789700932,26.62461397707856,-0.8,-0.01506306231760746
imprecate,1.0,0.03355482924128649,6.643856189774724,-0.8,-0.026843863393029195
impress,1.3333333333333333,0.02169691749177949,19.14259288237361,0.75,0.01627268811883462
impressed,1.5,0.01907653717202583,37.93266844039663,0.5,0.009538268586012914
impresses,1.0,0.0519645413897527,6.807354922057604,0.5,0.02598227069487635
impression,1.3,0.015909528600252822,48.44871459687825,0.1,0.0015909528600252822
impressive,1.25,0.03468179383120532,11.451211111832329,0.75,0.026011345373403993
imprison,1.0,0.024933528820496688,18.575424759098897,-0.5,-0.012466764410248344
imprisoned,1.6666666666666667,0.015438654658618071,16.255186454104333,-0.75,-0.011578990993963553
imprisonment,1.9090909090909092,0.02175818720761952,24.08238553373278,-0.5,-0.01087909360380976
improbable,1.1428571428571428,0.037356044265898634,17.32903297548909,-0.6,-0.02241362655953918
improper,1.0,0.01777651037885181,11.614709844115207,-0.8,-0.01422120830308145
improve,1.3333333333333333,0.025239027504396997,9.957758626001713,0.75,0.01892927062829775
improved,1.4615384615384615,0.027956861480263794,26.153437637403922,0.75,0.020967646110197843
improvement,1.8181818181818181,0.022621326411286367,39.309228766030685,0.75,0.016965994808464776
improvements,1.1,0.02902416731791606,24.15300432014821,0.8,0.023219333854332853
improves,1.0,0.004678594448149556,6.807354922057604,0.5,0.002339297224074778
improving,1.0,0.028152606802884915,11.614709844115207,0.75,0.021114455102163684
imprudence,1.0,0.01822620226280639,11.287712379549449,-1.0,-0.01822620226280639
imprudent,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
impudence,1.0,0.10314174124329703,6.807354922057604,-1.0,-0.10314174124329703
impudent,1.0,0.04727329806984447,6.807354922057604,-1.0,-0.04727329806984447
impulsive,1.0,0.01939417356711568,6.807354922057604,-0.4,-0.007757669426846273
impulsively,1.0,0.04581969786051534,6.643856189774724,-0.4,-0.018327879144206135
impunity,1.0,0.018899548793434855,13.084349530884928,-0.4,-0.007559819517373942
impure,1.0,0.015580322090648422,11.287712379549449,-0.5,-0.007790161045324211
impurity,1.0,0.015523028480782065,6.643856189774724,-0.5,-0.007761514240391032
imputation,1.0,0.02210180169499222,6.807354922057604,-0.6,-0.013261081016995331
inability,1.2,0.026155417707749318,13.915391310225385,-0.75,-0.01961656328081199
inaccessible,2.25,0.03339895004385864,18.575424759098897,-0.8,-0.026719160035086915
inaccurate,1.0,0.02636733038867145,11.287712379549449,-0.75,-0.019775497791503588
inaction,1.0,0.0394069239078842,13.751892577942504,-0.75,-0.02955519293091315
inactive,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
inactivity,1.0,0.0363052250807362,6.643856189774724,-0.6,-0.021783135048441718
inadequate,1.25,0.029871169201455577,11.451211111832329,-0.75,-0.02240337690109168
inadvertently,1.0,0.08004646011776777,6.643856189774724,-0.4,-0.032018584047107106
inane,1.0,0.005185868673146447,9.794259893718833,-0.5,-0.0025929343365732236
inapplicable,1.0,0.04711954744521081,6.643856189774724,-0.6,-0.028271728467126486
inaptitude,1.0,0.0005936254637039604,6.643856189774724,-0.8,-0.00047490037096316833
inarticulate,1.0,0.03611924094561314,24.349489630024564,-0.5,-0.01805962047280657
inattentive,1.0,0.0005936254637039604,6.643856189774724,-0.8,-0.00047490037096316833
inaudible,1.0,0.02512565833048401,9.794259893718833,-0.5,-0.012562829165242005
incalculable,1.5,0.012990683427823148,11.287712379549449,-0.6,-0.007794410056693888
incapable,1.8666666666666667,0.023243460413107972,30.81553679070336,-0.75,-0.01743259530983098
incapacity,1.0,0.031031670843917912,6.7256055559161645,-0.6,-0.01861900250635075
incarceration,1.0,0.026800609929360644,6.807354922057604,-1.0,-0.026800609929360644
incautious,1.0,0.0052437696841158045,6.643856189774724,-0.6,-0.0031462618104694828
incessant,1.0,0.025812495077000484,19.70821423509227,-0.5,-0.012906247538500242
incessantly,1.0,0.03171130682513038,15.176681067160706,-0.8000000000000002,-0.025369045460104305
incident,1.4375,0.015097444407712372,30.26243354105302,-0.25,-0.003774361101928093
inclement,3.5,0.024321786729050963,6.7256055559161645,-0.5,-0.012160893364525482
inclined,1.1153846153846154,0.016951768432524588,40.20093923197647,0.4,0.006780707373009836
include,1.0,0.04703451011584582,16.712306988539275,0.6,0.028220706069507495
included,1.2857142857142858,0.01782367575736126,17.492531707771967,0.6,0.010694205454416756
including,1.1111111111111112,0.01871702098824172,24.286158306566545,0.6,0.011230212592945031
incoherent,1.25,0.019818559079615387,21.168699061769857,-0.5,-0.009909279539807693
incoherently,1.0,0.07300940867884313,6.643856189774724,-0.8,-0.05840752694307451
incomparably,1.0,0.013533508791367005,6.807354922057604,0.25,0.003383377197841751
incompatibility,1.0,0.04185782778951697,11.287712379549449,-0.8,-0.03348626223161358
incompatible,1.0,0.021457065795556424,11.451211111832329,-0.5,-0.010728532897778212
incompetent,1.0,0.03137029917998896,6.807354922057604,-0.75,-0.02352772438499172
incomplete,1.4,0.018897288049745997,13.751892577942504,-0.6,-0.011338372829847598
incomprehensible,1.1428571428571428,0.03473180439945691,18.75394600863064,-0.5,-0.017365902199728455
inconceivable,1.25,0.021523192706431535,29.804844447329316,-0.5,-0.010761596353215767
inconceivably,1.0,0.021424717577671837,19.79658781150513,-0.5,-0.010712358788835918
incongruity,1.0,0.04335657732176756,11.287712379549449,-0.8,-0.03468526185741405
incongruous,1.4,0.01702474430926706,13.915391310225385,-0.5,-0.00851237215463353
inconsiderate,1.0,0.02866229634577125,9.794259893718833,-0.75,-0.021496722259328433
inconsistency,1.0,0.0281324052117984,15.667177264009345,-0.5,-0.0140662026058992
inconsistent,1.0,0.02101624362922543,16.712306988539275,-0.8,-0.016812994903380344
inconsolable,2.0,0.0011872509274079208,6.643856189774724,-0.8,-0.0009498007419263367
inconstant,1.75,0.03336428331378679,13.084349530884928,-0.6,-0.020018569988272075
inconvenience,1.1428571428571428,0.017185641757540997,18.75394600863064,-0.5,-0.008592820878770498
inconvenient,1.3333333333333333,0.04122985797720081,15.667177264009345,-0.5,-0.020614928988600404
inconveniently,1.0,0.024883356516010202,6.643856189774724,-0.8,-0.019906685212808164
incorrect,1.5,0.031106363842847304,11.614709844115207,-0.75,-0.023329772882135478
increase,1.3414634146341464,0.02100300954763177,50.376521553806924,0.5,0.010501504773815885
increased,1.8717948717948718,0.01712792758805788,48.081860425101944,0.5,0.00856396379402894
increases,1.6666666666666667,0.025731799875361196,9.794259893718833,0.4000000000000001,0.01029271995014448
incredible,1.2692307692307692,0.02013373898099074,39.26599916927898,0.5,0.01006686949049537
incredibly,1.1428571428571428,0.030694393264083197,17.32903297548909,0.8,0.024555514611266562
incredulous,1.25,0.03166266745004664,24.843858331170043,-0.5,-0.01583133372502332
incredulously,1.0,0.01613723245505936,13.411346995450689,-0.4,-0.006454892982023744
incur,1.0,0.019526628895856508,6.7256055559161645,-0.25,-0.004881657223964127
incurable,1.25,0.021806636521254818,18.575424759098897,-1.0,-0.021806636521254818
incurring,1.0,0.03455510112719595,6.807354922057604,-0.25,-0.008638775281798988
incursion,1.0,0.019438607394171113,9.957758626001713,-0.8000000000000002,-0.01555088591533689
indebted,1.0,0.02827994609458744,13.915391310225385,-0.6,-0.016967967656752465
indecent,1.0,0.041675276264594815,6.7256055559161645,-0.5,-0.020837638132297408
indecision,1.0,0.0154662044359241,13.411346995450689,-0.5,-0.00773310221796205
indecisive,1.0,0.0052437696841158045,6.643856189774724,-0.75,-0.003932827263086853
indefensible,1.0,0.026800609929360644,6.807354922057604,-0.5,-0.013400304964680322
indelible,1.0,0.023868891482416547,13.084349530884928,-0.6,-0.014321334889449928
indemnify,1.0,0.030526255255863693,6.807354922057604,-0.4,-0.012210502102345477
indemnity,2.0,0.040818934857625985,11.614709844115207,-0.4,-0.016327573943050396
independence,1.6666666666666667,0.016915015956874516,24.286158306566545,0.8,0.013532012765499611
indescribably,1.0,0.023905732241248076,11.287712379549449,-0.25,-0.005976433060312019
indestructible,1.0,0.0005936254637039604,6.643856189774724,0.75,0.0004452190977779703
indeterminate,1.0,0.029051674153288926,9.957758626001713,-0.5,-0.014525837076644463
indicator,1.0,0.016324592139226865,6.807354922057604,0.25,0.004081148034806716
indictment,2.6666666666666665,0.04089635059320649,15.667177264009345,-0.5,-0.020448175296603244
indifference,1.25,0.01566095116336906,19.70821423509227,-0.75,-0.011745713372526796
indifferent,1.3571428571428572,0.015401330379320167,30.203170125244267,-0.5,-0.007700665189660083
indigent,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
indignant,1.1428571428571428,0.03045659381579272,17.32903297548909,-0.75,-0.022842445361844536
indignantly,1.0,0.09184051639522232,15.667177264009345,-1.0,-0.09184051639522232
indignation,1.9,0.024416394120393925,22.30378515588501,-0.75,-0.018312295590295444
indignity,1.3333333333333333,0.031836415724938665,15.667177264009345,-1.0,-0.031836415724938665
indiscreet,1.0,0.10314174124329703,6.807354922057604,-0.6,-0.06188504474597822
indiscretion,1.3333333333333333,0.022332354196933312,9.794259893718833,-0.5,-0.011166177098466656
indiscriminate,1.0,0.035339660583908104,6.643856189774724,-0.25,-0.008834915145977026
indiscriminately,1.0,0.03874561544680067,11.287712379549449,-0.25,-0.009686403861700167
indisputable,1.0,0.2407597382542789,11.287712379549449,0.4,0.09630389530171157
indisputably,1.0,0.06710965848257298,6.643856189774724,0.4,0.026843863393029195
indistinct,1.4285714285714286,0.024372013483986935,18.75394600863064,-0.6,-0.014623208090392161
indistinguishable,1.0,0.022072611926161875,6.643856189774724,-0.6,-0.013243567155697125
individuality,1.2,0.010560773223499855,16.221810791690636,0.6,0.006336463934099912
indoctrinating,1.0,0.01221297093708589,6.643856189774724,-0.4,-0.004885188374834357
indolent,1.0,0.030254910764700462,6.807354922057604,-0.5,-0.015127455382350231
indomitable,1.0,0.02618213431560617,6.807354922057604,0.4,0.010472853726242468
indulge,1.1666666666666667,0.021202746696045677,15.421929165585022,0.4000000000000001,0.008481098678418274
indulgence,1.5555555555555556,0.014234205546612873,21.457967177550717,-0.25,-0.003558551386653218
indulgent,1.3333333333333333,0.010729837759346364,9.957758626001713,-0.25,-0.002682459439836591
industrious,1.0,0.015494727965746203,13.411346995450689,1.0,0.015494727965746203
ineffectual,1.3076923076923077,0.02188543870069204,29.168795483135714,-0.75,-0.016414079025519033
inefficiency,1.0,0.015488231065358694,11.614709844115207,-0.5,-0.007744115532679347
inefficient,1.0,0.023200384751274363,11.614709844115207,-0.5,-0.011600192375637182
ineligible,1.0,0.020442507273446257,6.807354922057604,-0.8,-0.016354005818757008
inequalities,1.0,0.028557450375978077,11.451211111832329,-1.0,-0.028557450375978077
inequality,1.25,0.01428606366126288,13.084349530884928,-0.5,-0.00714303183063144
inert,1.0,0.017356787687561957,19.14259288237361,-0.25,-0.004339196921890489
inestimable,1.3333333333333333,0.04923266961852977,9.794259893718833,-0.6,-0.029539601771117863
inevitability,1.0,0.015297426791140684,6.807354922057604,-0.6,-0.00917845607468441
inevitable,1.619047619047619,0.02248705492864476,36.10835550511776,-0.6,-0.013492232957186854
inevitably,1.1428571428571428,0.026118801822615,17.32903297548909,-0.5,-0.0130594009113075
inexorable,1.0,0.03374652425259188,13.751892577942504,-0.6,-0.020247914551555123
inexpensive,1.0,0.0005936254637039604,6.643856189774724,0.5,0.0002968127318519802
inexperience,1.5,0.026311117462751832,13.084349530884928,-0.5,-0.013155558731375916
inexperienced,1.3333333333333333,0.01342457041476839,15.176681067160706,-0.5,-0.006712285207384195
inexpert,1.0,0.039577644895683745,6.807354922057604,-0.8,-0.031662115916546996
inexplicable,1.25,0.019858422248361082,13.084349530884928,-0.6,-0.011915053349016647
inextricable,2.0,0.0011872509274079208,6.643856189774724,-0.8,-0.0009498007419263367
inextricably,3.0,0.001780876391111881,6.643856189774724,-0.8,-0.0014247011128895048
infallible,1.0,0.025198749509697298,13.751892577942504,0.5,0.012599374754848649
infallibly,1.0,0.027342761227262098,11.287712379549449,0.25,0.0068356903068155245
infamy,1.0,0.015484522994591653,15.176681067160706,-0.5,-0.007742261497295826
infant,5.166666666666667,0.05156964309849595,19.14259288237361,0.6,0.03094178585909757
infatuation,1.0,0.04286358832112725,6.643856189774724,0.8,0.034290870656901805
infected,2.7142857142857144,0.021786923073392684,17.32903297548909,-0.75,-0.016340192305044514
infection,12.0,0.007123505564447524,6.643856189774724,-0.75,-0.0053426291733356425
infectious,1.5,0.01069355858248379,6.7256055559161645,-1.0,-0.01069355858248379
inferior,1.5333333333333334,0.023327966602356278,28.777285141988372,-0.75,-0.017495974951767208
inferiority,1.3333333333333333,0.030382120896767645,9.957758626001713,-0.5,-0.015191060448383822
infernal,1.3333333333333333,0.05209816573976097,9.794259893718833,-1.0,-0.05209816573976097
inferno,1.5,0.022801179188581894,19.229419688230415,-0.5,-0.011400589594290947
infest,1.0,0.013533508791367005,6.807354922057604,-1.0,-0.013533508791367005
infested,1.0,0.040023230058883884,6.643856189774724,-1.0,-0.040023230058883884
infidel,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
infidelity,1.5,0.011164052361308935,6.7256055559161645,-1.0,-0.011164052361308935
infidels,2.0,0.021058054862894998,11.287712379549449,-1.0,-0.021058054862894998
infinite,1.2692307692307692,0.018489585621661076,40.20093923197647,0.6,0.011093751372996645
infinitely,1.1666666666666667,0.011187001182385201,25.010352733116246,0.6,0.0067122007094311195
infinitesimal,1.3333333333333333,0.043638720881090796,9.794259893718833,0.6,0.02618323252865447
infinity,1.0,0.021455561601470153,19.14259288237361,0.6,0.012873336960882093
infirm,4.0,0.0023745018548158416,6.643856189774724,-0.5,-0.0011872509274079208
infirmity,4.0,0.0023745018548158416,6.643856189774724,-0.8,-0.0018996014838526733
inflame,1.0,0.022767073317918406,6.807354922057604,-1.0,-0.022767073317918406
inflamed,1.1666666666666667,0.022591624470991393,19.14259288237361,-1.0,-0.022591624470991393
inflammation,1.0,0.07143931386854543,6.643856189774724,-0.5,-0.03571965693427272
inflated,1.0,0.009349146404800921,6.7256055559161645,-0.75,-0.00701185980360069
inflexible,3.5,0.014871943548914966,6.7256055559161645,-0.6,-0.008923166129348977
inflict,1.6,0.015383994754978963,21.609640474436812,-0.75,-0.011537996066234223
infliction,1.0,0.03355482924128649,6.643856189774724,-0.8,-0.026843863393029195
influential,1.2,0.0242700743467908,16.712306988539275,1.0,0.0242700743467908
information,1.4594594594594594,0.03405520777565945,47.677857499645086,0.4,0.01362208311026378
informer,1.0,0.03845963232800906,6.807354922057604,0.4,0.015383852931203625
informs,1.0,0.002636109955926758,6.7256055559161645,0.4,0.0010544439823707034
infraction,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
infringements,1.0,0.020442507273446257,6.807354922057604,-1.0,-0.020442507273446257
infuriate,1.0,0.0005936254637039604,6.643856189774724,-0.75,-0.0004452190977779703
infuriated,1.0,0.020211837443170642,15.176681067160706,-0.75,-0.015158878082377982
infuse,1.0,0.054015090973778254,6.643856189774724,0.25,0.013503772743444564
infusing,1.0,0.054015090973778254,6.643856189774724,0.25,0.013503772743444564
ingenious,1.9375,0.10892829867902055,41.203020602551184,0.75,0.0816962240092654
ingeniously,1.0,0.01721191647945672,19.229419688230415,1.0,0.01721191647945672
ingenuity,1.6666666666666667,0.024391278171016814,16.582183918670093,1.0,0.024391278171016814
ingenuous,1.0,0.02151634354164325,16.712306988539275,1.0,0.02151634354164325
ingenuously,1.0,0.028967467753436612,6.807354922057604,1.0,0.028967467753436612
inglorious,1.0,0.0544578376211043,6.643856189774724,-0.6,-0.03267470257266258
ingrate,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
ingratitude,2.0,0.022345094150563138,18.575424759098897,-1.0,-0.022345094150563138
inheritance,4.25,0.05043679465080318,11.451211111832329,0.6,0.030262076790481908
inhospitable,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
inhuman,1.125,0.06420716400721889,19.38121677052651,-0.5,-0.032103582003609445
inhumanity,1.0,0.013540693903170276,6.7256055559161645,-0.5,-0.006770346951585138
inimical,1.0,0.03473739452124682,11.614709844115207,-0.5,-0.01736869726062341
iniquity,1.0,0.021367782584714945,11.287712379549449,-0.5,-0.010683891292357472
initiated,1.0,0.0052437696841158045,6.643856189774724,0.6,0.0031462618104694828
injections,1.0,0.01939417356711568,6.807354922057604,-0.25,-0.00484854339177892
injunction,1.0,0.051019629408662504,9.957758626001713,-0.4000000000000001,-0.020407851763465
injure,1.0,0.02109829291201106,13.084349530884928,-0.5,-0.01054914645600553
injured,1.8333333333333333,0.024319324538379938,26.497701170673523,-0.75,-0.018239493403784952
injurious,1.3333333333333333,0.014626275511727562,9.957758626001713,-0.5,-0.007313137755863781
injury,1.8666666666666667,0.021476123773645068,28.613786409705494,-0.75,-0.016107092830233802
injustice,1.2307692307692308,0.021714135746586802,26.316936369686804,-1.0,-0.021714135746586802
inmate,2.0,0.03552937603668534,11.451211111832329,-0.8,-0.028423500829348268
inmates,1.4,0.022061082598807194,16.221810791690636,-0.8,-0.017648866079045755
innocence,4.0,0.08825372712752785,17.32903297548909,0.8,0.07060298170202228
innocent,1.9444444444444444,0.024961277387010736,35.15955151252652,0.8,0.01996902190960859
innocuous,1.0,0.0005936254637039604,6.643856189774724,0.5,0.0002968127318519802
innovation,2.5,0.009161145367120083,11.287712379549449,0.75,0.006870859025340063
inordinate,1.0,0.02199489231789155,11.451211111832329,-0.6,-0.013196935390734929
inordinately,1.0,0.04538236614705069,6.807354922057604,-0.6,-0.027229419688230415
inquirer,1.0,0.027908567531819084,9.794259893718833,-0.25,-0.006977141882954771
inquisitive,1.0,0.031091171429649244,15.421929165585022,0.5,0.015545585714824622
insane,1.736842105263158,0.023586290861128966,34.31647741003092,-0.75,-0.017689718145846727
insanely,1.0,0.0005936254637039604,6.643856189774724,-0.8,-0.00047490037096316833
insanity,2.2,0.041733802284776564,22.01838730514401,-0.75,-0.031300351713582426
insatiable,1.5,0.03289721225780465,6.7256055559161645,-0.5,-0.016448606128902324
insecure,1.0,0.013540693903170276,6.7256055559161645,-1.0,-0.013540693903170276
insecurity,1.0,0.022364882478723605,9.794259893718833,-0.75,-0.016773661859042704
insensible,1.0833333333333333,0.025196988773789356,27.36582983724612,-0.8000000000000002,-0.020157591019031487
inseparable,1.5,0.03257164064295066,11.287712379549449,0.5,0.01628582032147533
insidious,2.0,0.0011872509274079208,6.643856189774724,-0.5,-0.0005936254637039604
insidiously,1.0,0.015523028480782065,6.643856189774724,-1.0,-0.015523028480782065
insignificance,1.6666666666666667,0.022419526706869763,9.957758626001713,-0.5,-0.011209763353434881
insignificant,1.5,0.010109263388034447,16.582183918670093,-0.75,-0.007581947541025835
insinuating,1.0,0.012673821681047623,6.7256055559161645,-0.6,-0.007604293008628573
insist,1.1666666666666667,0.0277012742097025,15.421929165585022,-0.25,-0.006925318552425625
insisting,1.0,0.02032138462693908,9.794259893718833,-0.25,-0.00508034615673477
insolence,1.0,0.01051806636857511,6.7256055559161645,-1.0,-0.01051806636857511
insolent,2.0,0.039591094703595016,11.451211111832329,-0.5,-0.019795547351797508
insolently,1.0,0.029726440707675123,6.807354922057604,-1.0,-0.029726440707675123
inspector,3.0,0.1594525485545934,6.643856189774724,0.25,0.03986313713864835
inspiration,1.0,0.02747304003676789,16.221810791690636,1.0,0.02747304003676789
inspire,2.6666666666666665,0.029725035590163786,16.255186454104333,1.0,0.029725035590163786
inspired,3.3,0.040671492666591834,22.01838730514401,0.5,0.020335746333295917
inspires,1.3333333333333333,0.01993587735384957,9.957758626001713,0.8000000000000002,0.015948701883079657
inspiring,1.25,0.03447698051763966,11.451211111832329,0.75,0.025857735388229743
instantly,1.64,0.022275264295895655,40.67745517294613,-0.25,-0.005568816073973914
instigate,1.0,0.042317555348883595,6.643856189774724,-0.5,-0.021158777674441798
instinctive,1.0,0.01963275548659283,13.411346995450689,0.4,0.007853102194637133
instinctively,1.8333333333333333,0.022989991206069847,16.582183918670093,0.4000000000000001,0.00919599648242794
instruct,1.25,0.019767746618835826,11.451211111832329,0.4,0.00790709864753433
instruction,1.3,0.024998555115754453,22.63078262045077,0.4,0.009999422046301783
instructive,1.0,0.06952303742701423,11.614709844115207,0.4,0.02780921497080569
instructor,1.0,0.02909275777008003,6.7256055559161645,0.4,0.011637103108032013
instrumental,1.25,0.02312399135318132,13.411346995450689,0.5,0.01156199567659066
insubstantial,1.0,0.0347845873810195,6.643856189774724,-0.6,-0.020870752428611698
insufferably,1.0,0.0005936254637039604,6.643856189774724,-1.0,-0.0005936254637039604
insufficiency,1.0,0.004678594448149556,6.807354922057604,-0.5,-0.002339297224074778
insufficient,1.0,0.026737181938060163,13.751892577942504,-0.5,-0.013368590969030082
insular,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
insult,1.4,0.049918566403839744,13.915391310225385,-1.0,-0.049918566403839744
insulted,1.0,0.020718602901194285,11.451211111832329,-0.5,-0.010359301450597143
insulting,1.0,0.0024793898149006004,11.287712379549449,-0.75,-0.00185954236117545
insultingly,1.0,0.046460532795627445,6.643856189774724,-1.0,-0.046460532795627445
insults,1.0,0.014299372667597716,11.614709844115207,-0.5,-0.007149686333798858
insupportable,1.0,0.03473801918457207,15.176681067160706,-0.6,-0.02084281151074324
insure,1.0,0.03794176019795084,15.667177264009345,0.6,0.022765056118770503
insurmountable,1.125,0.024023204965029864,24.349489630024564,-0.5,-0.012011602482514932
insurrection,1.0,0.024699226236415864,9.957758626001713,-0.5,-0.012349613118207932
intact,1.1666666666666667,0.030220499901965847,16.255186454104333,0.5,0.015110249950982924
integral,1.5,0.013993930428384283,6.7256055559161645,0.6,0.008396358257030568
integrated,1.0,0.009993899515409821,6.7256055559161645,0.6,0.005996339709245892
integrity,1.2222222222222223,0.026358974929890665,20.55176456945619,0.5,0.013179487464945332
intellect,2.0,0.026500054631110447,30.916428470184538,0.6,0.01590003277866627
intellectual,1.896551724137931,0.019500193514884478,44.76683908026043,0.8,0.01560015481190758
intelligence,2.782608695652174,0.018914425447862527,37.36904233474274,0.5,0.009457212723931263
intelligent,1.391304347826087,0.03442426411128136,37.27223821524464,1.0,0.03442426411128136
intelligible,1.1666666666666667,0.020010997842523477,15.421929165585022,0.4000000000000001,0.00800439913700939
intended,1.6451612903225807,0.016716462431154294,45.73494532614045,-0.25,-0.0041791156077885735
intense,2.1666666666666665,0.020964439633332627,38.354079149750675,-0.25,-0.005241109908333157
intensely,1.8,0.024927101128769287,21.609640474436812,-0.25,-0.006231775282192322
intentions,1.2222222222222223,0.016653994641193118,23.468664645152145,0.25,0.0041634986602982794
intercourse,2.176470588235294,0.02212035180074565,31.049330571495354,0.25,0.0055300879501864126
interest,2.328358208955224,0.017409730954914635,55.166141603347626,0.5,0.008704865477457318
interested,1.53125,0.023701985828106092,45.89336526075515,0.5,0.011850992914053046
interesting,1.393939393939394,0.0197778865712961,46.676342075849966,0.75,0.014833414928472075
interests,1.75,0.01816312512442769,43.00006237007687,0.5,0.009081562562213845
interfere,1.0,0.02341292233993259,17.32903297548909,-0.6,-0.014047753403959556
interference,1.7142857142857142,0.022936936734463897,19.24444220547928,-0.5,-0.011468468367231949
interferes,1.0,0.021679474274068803,6.807354922057604,-0.6,-0.013007684564441282
interment,1.0,0.050057109230894764,11.287712379549449,-0.4,-0.020022843692357906
intermittent,1.0,0.030463083900293866,18.575424759098897,-0.5,-0.015231541950146933
interrupt,1.125,0.017133678767907484,24.349489630024564,-0.75,-0.012850259075930614
interrupted,1.6333333333333333,0.019094906379033962,42.78287316864611,-0.75,-0.014321179784275473
interrupting,1.3333333333333333,0.01883496813651191,9.794259893718833,-0.6,-0.011300980881907147
interruption,1.0,0.018590009081072747,17.492531707771967,-0.5,-0.009295004540536373
interruptions,1.25,0.020507171057707586,13.411346995450689,-0.6,-0.01230430263462455
interrupts,1.0,0.021140853795209948,6.807354922057604,-0.6,-0.012684512277125968
intervention,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
interviewed,1.0,0.0352712690262052,6.807354922057604,-0.25,-0.0088178172565513
intimacy,2.0,0.026241570206778957,15.421929165585022,0.8000000000000002,0.020993256165423163
intimate,1.6666666666666667,0.02345173245115277,20.71526330173907,0.5,0.011725866225576385
intimidated,1.0,0.04678771964630088,6.643856189774724,-0.5,-0.02339385982315044
intolerable,1.85,0.017764086343994973,34.324357298439125,-0.5,-0.008882043171997487
intolerably,2.0,0.011207999429102177,11.287712379549449,-1.0,-0.011207999429102177
intolerance,1.0,0.002636109955926758,6.7256055559161645,-0.5,-0.001318054977963379
intonation,1.0,0.04537011835231472,6.7256055559161645,-0.25,-0.01134252958807868
intoxicated,1.0,0.01221297093708589,6.643856189774724,-0.4,-0.004885188374834357
intricate,1.2,0.015624998669808116,22.63078262045077,0.25,0.003906249667452029
intrigue,2.0,0.020707729445364878,16.712306988539275,-0.1,-0.002070772944536488
intrigues,1.0,0.0005936254637039604,6.643856189774724,0.8,0.00047490037096316833
intriguing,1.0,0.0005936254637039604,6.643856189774724,0.25,0.0001484063659259901
introduced,1.6470588235294117,0.017409146033097726,31.560661460891946,0.6,0.010445487619858635
intrude,1.6666666666666667,0.023408587221191785,9.794259893718833,-0.8000000000000002,-0.01872686977695343
intruded,4.0,0.0023745018548158416,6.643856189774724,-1.0,-0.0023745018548158416
intruder,2.0,0.07889116745297049,11.287712379549449,-0.5,-0.039445583726485246
intruding,1.0,0.018537229970034614,9.957758626001713,-1.0,-0.018537229970034614
intrusion,1.0,0.026717362434486757,21.846789675426578,-0.75,-0.020038021825865067
intrusive,1.0,0.0005936254637039604,6.643856189774724,-0.75,-0.0004452190977779703
intuition,1.5,0.015092140665402196,13.411346995450689,0.5,0.007546070332701098
intuitive,1.0,0.050332243861929735,6.643856189774724,0.5,0.025166121930964867
inundate,1.0,0.039081506998674846,6.643856189774724,-0.4,-0.01563260279946994
inundated,1.0,0.0005936254637039604,6.643856189774724,-0.4,-0.00023745018548158416
invade,1.3333333333333333,0.03414851605985043,16.582183918670093,-0.6,-0.020489109635910253
invaded,2.6666666666666665,0.01453809392348337,9.957758626001713,-0.6,-0.008722856354090022
invader,1.0,0.018458125673111496,11.287712379549449,-0.5,-0.009229062836555748
invaders,1.75,0.01597629896256377,29.1508495181978,-0.8,-0.01278103917005102
invalid,2.0,0.02967427419925063,9.957758626001713,-0.8000000000000002,-0.023739419359400504
invariably,1.0,0.020226413374566224,20.71526330173907,0.25,0.005056603343641556
invasion,1.3,0.03368334804533946,22.01838730514401,-0.6,-0.020210008827203675
invective,1.0,0.04678771964630088,6.643856189774724,-0.8,-0.03743017571704071
invented,1.2,0.0170300309708408,13.751892577942504,0.6,0.010218018582504481
inventive,1.0,0.015016629773955063,11.614709844115207,0.5,0.007508314886977532
